Feature,Importance
Alpha_rel__F3,0.0006905523536413341
Gamma_rel__TP8,0.0006905308805767195
Theta_mean_env__P10,0.0006902259513816416
Theta_mean_env__CP3,0.0006892781846140416
Alpha_var_env__F3,0.0006884234882136306
Theta_var_env__CP3,0.0006883476802853391
Gamma_rel__P6,0.000688298730179131
Alpha_rel__CP4,0.0006881967851570402
Theta_mean_env__AF3,0.0006880818527510447
Alpha_bursts__Pz,0.0006880359154172989
Theta_var_env__C1,0.0006877656018008693
Beta_rel__P9,0.0006874314425492399
Alpha_cv_env__PO4,0.0006868779725533336
Alpha_cv_env__POz,0.0006868679653142433
Beta_rel__F1,0.0006868140978406274
Theta_bursts__P9,0.0006867470672870909
Delta_abs__C2,0.0006864106742453886
Alpha_abs__AF7,0.0006863922204375366
Delta_abs__Oz,0.0006861576762771986
Delta_rel__CP3,0.0006860061127968124
Delta_abs__P5,0.0006859852453693308
Delta_rel__P7,0.0006858263149210262
Alpha_rel__CP1,0.000685262627433274
Theta_cv_env__CP5,0.0006850171093382458
Theta_rel__F2,0.000684598121449242
Theta_cv_env__O2,0.0006845783806178552
Theta_mean_env__TP7,0.0006844304918651034
Delta_abs__FC1,0.0006843025998187535
Theta_cv_env__CP4,0.0006832964979668923
Theta_abs__POz,0.0006828562363961403
Theta_cv_env__AF4,0.0006821651762199857
Alpha_bursts__TP8,0.0006818886202014751
Alpha_bursts__CP1,0.0006814412907222186
Alpha_cv_env__O1,0.0006809992021704693
Gamma_rel__FT8,0.0006809627666730969
Theta_abs__F5,0.0006809477963318544
Theta_cv_env__Iz,0.0006808103023406317
Theta_var_env__CP6,0.0006807165723076616
Theta_mean_env__CP5,0.0006805292021676531
Delta_rel__CP5,0.0006803962752716829
Alpha_var_env__FC5,0.0006803631958357912
Theta_var_env__Iz,0.0006801496824700877
Theta_cv_env__FCz,0.000680086677002071
Alpha_cv_env__P1,0.0006798280926083005
Alpha_mean_env__Fpz,0.0006794405459792665
Theta_var_env__CP4,0.0006793930529523216
Alpha_cv_env__Pz,0.0006793455025905309
Theta_abs__Fp1,0.0006793305161879413
Alpha_rel__FC3,0.0006791422712413482
